Format Version,1.1,Take Name,push position 2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.31.07.847 PM,Total Frames,3040,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2357,19.641667,-0.622216,-0.708386,-0.228381,-0.242652,-0.630043,1.375522,-0.080477,0.000356,0.048675,-0.000659,0.053843,0.948259,0.006057,0.000377,-0.030025,0.978188,-0.054732,0.000282,-0.023818,0.938302,0.593199,-0.802737,-0.041138,-0.045113,-0.811104,0.731201,0.345596,0.000397,0.032971,-0.001283,0.048825,0.829202,-0.073681,0.000913,-0.020616,0.954019,0.040710,0.000371,-0.028209,0.865360,-0.004453,0.917767,0.283363,0.278190,-0.563534,1.553821,0.187325,0.000267,-0.049604,0.020154,-0.005023,0.918516,-0.027515,-0.010959,0.019442,0.932439,0.077118,-0.009195,-0.014419,0.925306,-0.601853,1.425132,-0.125895,-0.649347,1.380856,-0.057122,-0.638921,1.320592,-0.058426,-0.818387,0.705301,0.293606,-0.790930,0.798924,0.374988,-0.823997,0.689372,0.368210,-0.527346,1.560742,0.226881,-0.528634,1.550643,0.182331,-0.634614,1.550081,0.152775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,19.650000,-0.619013,-0.710921,-0.227216,-0.244514,-0.633273,1.376868,-0.083197,0.000146,0.048675,-0.000659,0.053843,0.874974,0.006057,0.000377,-0.030025,0.928838,-0.054732,0.000282,-0.023818,0.929007,0.594044,-0.802162,-0.042194,-0.043223,-0.810824,0.730605,0.347108,0.000471,0.032971,-0.001283,0.048825,0.852465,-0.073681,0.000913,-0.020616,0.969659,0.040710,0.000371,-0.028209,0.880395,-0.004833,0.917784,0.283777,0.277706,-0.564436,1.553965,0.188324,0.000403,-0.049604,0.020154,-0.005023,0.904095,-0.027515,-0.010959,0.019442,0.949191,0.077118,-0.009195,-0.014419,0.946107,-0.605406,1.426188,-0.128776,-0.652627,1.382302,-0.059940,-0.641787,1.322116,-0.060875,-0.818260,0.704675,0.295229,-0.790690,0.798367,0.376358,-0.823523,0.688772,0.369763,-0.528132,1.560928,0.227970,-0.529569,1.550822,0.183257,-0.635588,1.550149,0.153769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,19.658333,-0.615882,-0.712958,-0.226331,-0.247293,-0.636863,1.378144,-0.086065,0.000182,0.048675,-0.000659,0.053843,0.931928,0.006057,0.000377,-0.030025,0.959190,-0.054732,0.000282,-0.023818,0.972680,0.594934,-0.801553,-0.043199,-0.041228,-0.810443,0.729961,0.348598,0.000433,0.032971,-0.001283,0.048825,0.841782,-0.073681,0.000913,-0.020616,0.958740,0.040710,0.000371,-0.028209,0.875054,-0.005645,0.917436,0.285810,0.276751,-0.565511,1.554129,0.189206,0.000188,-0.049604,0.020154,-0.005023,0.929662,-0.027515,-0.010959,0.019442,0.969841,0.077118,-0.009195,-0.014419,0.959620,-0.609081,1.427323,-0.131944,-0.656328,1.383595,-0.062892,-0.645176,1.323518,-0.063363,-0.818035,0.703980,0.296732,-0.790347,0.797797,0.377709,-0.822949,0.688102,0.371376,-0.529289,1.561034,0.228653,-0.530629,1.551137,0.184193,-0.636610,1.550217,0.154777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,19.666667,-0.614229,-0.714362,-0.224559,-0.248962,-0.640701,1.379543,-0.089199,0.000141,0.048675,-0.000659,0.053843,0.958030,0.006057,0.000377,-0.030025,0.967540,-0.054732,0.000282,-0.023818,0.968618,0.596194,-0.800747,-0.042977,-0.038854,-0.809974,0.729262,0.350144,0.000462,0.032971,-0.001283,0.048825,0.836804,-0.073681,0.000913,-0.020616,0.955911,0.040710,0.000371,-0.028209,0.860531,-0.005800,0.917357,0.286510,0.276287,-0.566473,1.554257,0.190157,0.000245,-0.049604,0.020154,-0.005023,0.912487,-0.027515,-0.010959,0.019442,0.954473,0.077118,-0.009195,-0.014419,0.949636,-0.613065,1.428473,-0.135311,-0.660161,1.385150,-0.066110,-0.648877,1.325007,-0.066175,-0.817668,0.703055,0.298400,-0.789997,0.797248,0.378988,-0.822257,0.687481,0.373059,-0.530207,1.561156,0.229635,-0.531615,1.551296,0.185077,-0.637589,1.550319,0.155769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,19.675000,-0.611641,-0.716007,-0.223272,-0.251753,-0.644686,1.380983,-0.092475,0.000176,0.048675,-0.000659,0.053843,0.939653,0.006057,0.000377,-0.030025,0.957313,-0.054732,0.000282,-0.023818,0.971362,0.597119,-0.800144,-0.042675,-0.037376,-0.809418,0.728520,0.351733,0.000489,0.032971,-0.001283,0.048825,0.834944,-0.073681,0.000913,-0.020616,0.940729,0.040710,0.000371,-0.028209,0.857715,-0.005961,0.917578,0.286483,0.275577,-0.567425,1.554405,0.191106,0.000208,-0.049604,0.020154,-0.005023,0.926578,-0.027515,-0.010959,0.019442,0.959812,0.077118,-0.009195,-0.014419,0.957752,-0.617083,1.429713,-0.138909,-0.664241,1.386602,-0.069448,-0.652732,1.326637,-0.069069,-0.817141,0.702204,0.300051,-0.789556,0.796576,0.380369,-0.821557,0.686782,0.374795,-0.531144,1.561335,0.230502,-0.532558,1.551470,0.185992,-0.638569,1.550412,0.156830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,19.683333,-0.607435,-0.719219,-0.220946,-0.254813,-0.648915,1.382486,-0.095937,0.000104,0.048675,-0.000659,0.053843,0.961361,0.006057,0.000377,-0.030025,0.967966,-0.054732,0.000282,-0.023818,0.992814,0.598689,-0.799137,-0.041151,-0.035478,-0.808881,0.727704,0.353211,0.000501,0.032971,-0.001283,0.048825,0.821377,-0.073681,0.000913,-0.020616,0.936475,0.040710,0.000371,-0.028209,0.866653,-0.006265,0.917467,0.287099,0.275298,-0.568395,1.554565,0.192070,0.000268,-0.049604,0.020154,-0.005023,0.904884,-0.027515,-0.010959,0.019442,0.945232,0.077118,-0.009195,-0.014419,0.948710,-0.621598,1.430854,-0.142808,-0.668586,1.388251,-0.072978,-0.656561,1.328351,-0.072026,-0.816538,0.701180,0.301709,-0.789246,0.795973,0.381460,-0.820859,0.685962,0.376500,-0.532090,1.561505,0.231522,-0.533534,1.551661,0.186897,-0.639554,1.550530,0.157800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,19.691667,-0.602298,-0.722196,-0.220146,-0.259241,-0.653264,1.384134,-0.099512,0.000236,0.048675,-0.000659,0.053843,0.917306,0.006057,0.000377,-0.030025,0.944086,-0.054732,0.000282,-0.023818,0.961982,0.599648,-0.798519,-0.039970,-0.034540,-0.808169,0.726902,0.354743,0.000548,0.032971,-0.001283,0.048825,0.816922,-0.073681,0.000913,-0.020616,0.925915,0.040710,0.000371,-0.028209,0.845831,-0.006519,0.917447,0.287882,0.274542,-0.569325,1.554762,0.192987,0.000243,-0.049604,0.020154,-0.005023,0.913353,-0.027515,-0.010959,0.019442,0.956450,0.077118,-0.009195,-0.014419,0.947875,-0.626032,1.432331,-0.146795,-0.673141,1.389952,-0.076711,-0.660614,1.330122,-0.075034,-0.815775,0.700164,0.303321,-0.788698,0.795270,0.382809,-0.820031,0.685279,0.378122,-0.532980,1.561692,0.232368,-0.534434,1.551920,0.187811,-0.640556,1.550676,0.158790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,19.700000,-0.596677,-0.725998,-0.218172,-0.263258,-0.657830,1.385799,-0.103241,0.000180,0.048675,-0.000659,0.053843,0.917306,0.006057,0.000377,-0.030025,0.944086,-0.054732,0.000282,-0.023818,0.961982,0.601400,-0.797344,-0.038501,-0.032838,-0.807463,0.726052,0.356260,0.000529,0.032971,-0.001283,0.048825,0.816922,-0.073681,0.000913,-0.020616,0.925915,0.040710,0.000371,-0.028209,0.845831,-0.006773,0.917570,0.288315,0.273667,-0.570212,1.554939,0.193980,0.000370,-0.049604,0.020154,-0.005023,0.913353,-0.027515,-0.010959,0.019442,0.956450,0.077118,-0.009195,-0.014419,0.947875,-0.630915,1.433673,-0.150973,-0.677814,1.391690,-0.080638,-0.664759,1.332039,-0.078117,-0.814987,0.699079,0.304999,-0.788252,0.794662,0.383992,-0.819150,0.684417,0.379826,-0.533666,1.561903,0.233402,-0.535398,1.552144,0.188741,-0.641550,1.550774,0.159817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,19.708333,-0.589732,-0.730595,-0.216376,-0.267634,-0.662535,1.387534,-0.107157,0.000112,0.048675,-0.000659,0.053843,0.933870,0.006057,0.000377,-0.030025,0.960431,-0.054732,0.000282,-0.023818,0.971028,0.602988,-0.796320,-0.036100,-0.031246,-0.806678,0.725213,0.357838,0.000579,0.032971,-0.001283,0.048825,0.811123,-0.073681,0.000913,-0.020616,0.936029,0.040710,0.000371,-0.028209,0.856147,-0.006823,0.917556,0.288976,0.273014,-0.571206,1.555095,0.194829,0.000225,-0.049604,0.020154,-0.005023,0.866369,-0.027515,-0.010959,0.019442,0.942251,0.077118,-0.009195,-0.014419,0.913977,-0.636017,1.435033,-0.155355,-0.682707,1.393474,-0.084726,-0.668882,1.334093,-0.081388,-0.814071,0.697920,0.306740,-0.787749,0.794013,0.385180,-0.818211,0.683712,0.381632,-0.534779,1.562029,0.234120,-0.536343,1.552332,0.189545,-0.642488,1.550925,0.160831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,19.716667,-0.581632,-0.735982,-0.213998,-0.272469,-0.667451,1.389304,-0.111151,0.000129,0.048675,-0.000659,0.053843,0.963439,0.006057,0.000377,-0.030025,0.965049,-0.054732,0.000282,-0.023818,0.987256,0.604280,-0.795465,-0.034579,-0.029775,-0.805827,0.724410,0.359350,0.000485,0.032971,-0.001283,0.048825,0.802671,-0.073681,0.000913,-0.020616,0.920099,0.040710,0.000371,-0.028209,0.842740,-0.006591,0.918029,0.287918,0.272547,-0.572100,1.555195,0.195738,0.000277,-0.049604,0.020154,-0.005023,0.918343,-0.027515,-0.010959,0.019442,0.957658,0.077118,-0.009195,-0.014419,0.955425,-0.641388,1.436405,-0.159973,-0.687861,1.395367,-0.088890,-0.673104,1.336141,-0.084588,-0.813159,0.696861,0.308242,-0.787102,0.793382,0.386420,-0.817219,0.682994,0.383404,-0.535671,1.562200,0.235030,-0.537176,1.552375,0.190344,-0.643447,1.551011,0.161852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,19.725000,-0.572392,-0.741997,-0.211238,-0.277825,-0.672481,1.391049,-0.115299,0.000198,0.048675,-0.000659,0.053843,0.930807,0.006057,0.000377,-0.030025,0.943262,-0.054732,0.000282,-0.023818,0.977164,0.606373,-0.794033,-0.032369,-0.027846,-0.804944,0.723607,0.360915,0.000532,0.032971,-0.001283,0.048825,0.817204,-0.073681,0.000913,-0.020616,0.920049,0.040710,0.000371,-0.028209,0.863726,-0.007311,0.917739,0.289634,0.271686,-0.573024,1.555413,0.196678,0.000225,-0.049604,0.020154,-0.005023,0.919662,-0.027515,-0.010959,0.019442,0.953197,0.077118,-0.009195,-0.014419,0.958053,-0.646901,1.437741,-0.164889,-0.693150,1.397122,-0.093195,-0.677393,1.338286,-0.087813,-0.812127,0.695786,0.310045,-0.786566,0.792822,0.387527,-0.816137,0.682220,0.385208,-0.536545,1.562390,0.235897,-0.538160,1.552720,0.191295,-0.644362,1.551129,0.162850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,19.733333,-0.564397,-0.747654,-0.207334,-0.281926,-0.677543,1.392796,-0.119471,0.000173,0.048675,-0.000659,0.053843,0.949808,0.006057,0.000377,-0.030025,0.953977,-0.054732,0.000282,-0.023818,0.966432,0.607722,-0.793111,-0.030904,-0.026329,-0.803972,0.722834,0.362445,0.000502,0.032971,-0.001283,0.048825,0.832368,-0.073681,0.000913,-0.020616,0.936465,0.040710,0.000371,-0.028209,0.854444,-0.006933,0.918231,0.288772,0.270951,-0.573846,1.555526,0.197541,0.000353,-0.049604,0.020154,-0.005023,0.890061,-0.027515,-0.010959,0.019442,0.917817,0.077118,-0.009195,-0.014419,0.927341,-0.652581,1.438983,-0.169769,-0.698291,1.398994,-0.097590,-0.681758,1.340410,-0.091053,-0.811114,0.694680,0.311661,-0.785801,0.792250,0.388822,-0.815000,0.681575,0.386869,-0.537329,1.562560,0.236757,-0.538858,1.552779,0.192036,-0.645347,1.551240,0.163839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,19.741667,-0.556360,-0.753335,-0.203067,-0.285856,-0.682705,1.394507,-0.123667,0.000281,0.048675,-0.000659,0.053843,0.907320,0.006057,0.000377,-0.030025,0.937844,-0.054732,0.000282,-0.023818,0.944033,0.611141,-0.790673,-0.029924,-0.021134,-0.802904,0.722096,0.364229,0.000305,0.032971,-0.001283,0.048825,0.925098,-0.073681,0.000913,-0.020616,0.896868,0.040710,0.000371,-0.028209,0.949301,-0.007428,0.917730,0.291643,0.269558,-0.574736,1.555696,0.198477,0.000219,-0.049604,0.020154,-0.005023,0.920219,-0.027515,-0.010959,0.019442,0.966834,0.077118,-0.009195,-0.014419,0.948871,-0.658311,1.440240,-0.174831,-0.703564,1.400745,-0.101905,-0.686238,1.342540,-0.094273,-0.810083,0.693700,0.313325,-0.785208,0.791686,0.389824,-0.813422,0.680893,0.389533,-0.538062,1.562617,0.237550,-0.539902,1.553127,0.193014,-0.646235,1.551347,0.164873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,19.750000,-0.548365,-0.758842,-0.198366,-0.290010,-0.687821,1.396398,-0.128125,0.000273,0.048675,-0.000659,0.053843,0.943611,0.006057,0.000377,-0.030025,0.918326,-0.054732,0.000282,-0.023818,0.933055,0.611093,-0.790741,-0.027478,-0.023207,-0.802055,0.721370,0.365310,0.000552,0.032971,-0.001283,0.048825,0.815930,-0.073681,0.000913,-0.020616,0.910561,0.040710,0.000371,-0.028209,0.859372,-0.006574,0.918470,0.290249,0.268562,-0.575498,1.555796,0.199322,0.000310,-0.049604,0.020154,-0.005023,0.901062,-0.027515,-0.010959,0.019442,0.938895,0.077118,-0.009195,-0.014419,0.927356,-0.664153,1.441400,-0.179858,-0.708639,1.402942,-0.106785,-0.690669,1.344854,-0.097736,-0.808959,0.692794,0.314818,-0.784460,0.791117,0.390968,-0.812743,0.680209,0.390179,-0.538739,1.562765,0.238332,-0.540601,1.553137,0.193721,-0.647151,1.551488,0.165921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,19.758333,-0.540017,-0.764895,-0.194807,-0.292176,-0.692973,1.398097,-0.132552,0.000334,0.048675,-0.000659,0.053843,0.883068,0.006057,0.000377,-0.030025,0.971931,-0.054732,0.000282,-0.023818,0.894411,0.614077,-0.788567,-0.027234,-0.018156,-0.800857,0.720683,0.367057,0.000296,0.032971,-0.001283,0.048825,0.932008,-0.073681,0.000913,-0.020616,0.897844,0.040710,0.000371,-0.028209,0.948245,-0.006989,0.918149,0.292382,0.267330,-0.576322,1.555974,0.200257,0.000373,-0.049604,0.020154,-0.005023,0.864616,-0.027515,-0.010959,0.019442,0.937231,0.077118,-0.009195,-0.014419,0.918113,-0.670019,1.443013,-0.185229,-0.713772,1.404337,-0.111264,-0.695143,1.346955,-0.101154,-0.807892,0.691814,0.316366,-0.783641,0.790595,0.392098,-0.811040,0.679628,0.392704,-0.539356,1.562900,0.239307,-0.541590,1.553430,0.194561,-0.647997,1.551594,0.166926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,19.766667,-0.531961,-0.769817,-0.191354,-0.296281,-0.698298,1.399547,-0.136596,0.000207,0.048675,-0.000659,0.053843,0.883068,0.006057,0.000377,-0.030025,0.971931,-0.054732,0.000282,-0.023818,0.894411,0.614216,-0.788470,-0.025554,-0.020028,-0.800011,0.720039,0.368027,0.000623,0.032971,-0.001283,0.048825,0.932008,-0.073681,0.000913,-0.020616,0.897844,0.040710,0.000371,-0.028209,0.948245,-0.006631,0.918473,0.292718,0.265858,-0.577127,1.556080,0.201072,0.000212,-0.049604,0.020154,-0.005023,0.864616,-0.027515,-0.010959,0.019442,0.937231,0.077118,-0.009195,-0.014419,0.918113,-0.675918,1.443708,-0.189698,-0.719198,1.405931,-0.115577,-0.699780,1.349007,-0.104512,-0.806810,0.691071,0.317866,-0.782896,0.790114,0.393141,-0.810325,0.678944,0.393129,-0.540198,1.562973,0.239875,-0.542349,1.553560,0.195312,-0.648830,1.551707,0.168035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,19.775000,-0.524110,-0.774421,-0.189288,-0.299583,-0.703564,1.401170,-0.140780,0.000209,0.048675,-0.000659,0.053843,0.928629,0.006057,0.000377,-0.030025,0.955889,-0.054732,0.000282,-0.023818,0.960253,0.617144,-0.786258,-0.026298,-0.015486,-0.798755,0.719417,0.369674,0.000321,0.032971,-0.001283,0.048825,0.783830,-0.073681,0.000913,-0.020616,0.906777,0.040710,0.000371,-0.028209,0.841899,-0.006105,0.919209,0.291570,0.264584,-0.577844,1.556138,0.201854,0.000212,-0.049604,0.020154,-0.005023,0.927597,-0.027515,-0.010959,0.019442,0.959189,0.077118,-0.009195,-0.014419,0.954467,-0.681589,1.445017,-0.194505,-0.724694,1.407515,-0.119821,-0.704416,1.350977,-0.108006,-0.805704,0.690267,0.319181,-0.782013,0.789587,0.394323,-0.808551,0.678391,0.395514,-0.540886,1.563098,0.240554,-0.542976,1.553559,0.195936,-0.649668,1.551758,0.169077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,19.783333,-0.516762,-0.778694,-0.186778,-0.302832,-0.709051,1.402583,-0.144704,0.000219,0.048675,-0.000659,0.053843,0.927897,0.006057,0.000377,-0.030025,0.945690,-0.054732,0.000282,-0.023818,0.962480,0.617348,-0.786103,-0.025328,-0.016796,-0.797903,0.718791,0.370553,0.000631,0.032971,-0.001283,0.048825,0.791640,-0.073681,0.000913,-0.020616,0.892054,0.040710,0.000371,-0.028209,0.843319,-0.006186,0.919210,0.293164,0.262812,-0.578692,1.556296,0.202685,0.000269,-0.049604,0.020154,-0.005023,0.915202,-0.027515,-0.010959,0.019442,0.951018,0.077118,-0.009195,-0.014419,0.932033,-0.687578,1.445910,-0.198811,-0.730250,1.408962,-0.123988,-0.709324,1.352882,-0.111315,-0.804693,0.689571,0.320499,-0.781248,0.789059,0.395277,-0.807765,0.677757,0.395928,-0.541521,1.563214,0.241272,-0.543863,1.553822,0.196721,-0.650689,1.551854,0.170067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,19.791667,-0.509583,-0.781997,-0.186471,-0.306649,-0.714509,1.403997,-0.148622,0.000180,0.048675,-0.000659,0.053843,0.940174,0.006057,0.000377,-0.030025,0.959441,-0.054732,0.000282,-0.023818,0.965236,0.620275,-0.783826,-0.026894,-0.012368,-0.796701,0.718285,0.372081,0.000346,0.032971,-0.001283,0.048825,0.898620,-0.073681,0.000913,-0.020616,0.901497,0.040710,0.000371,-0.028209,0.940046,-0.005153,0.919978,0.292014,0.261424,-0.579331,1.556372,0.203401,0.000391,-0.049604,0.020154,-0.005023,0.885181,-0.027515,-0.010959,0.019442,0.918917,0.077118,-0.009195,-0.014419,0.902360,-0.693229,1.447054,-0.203053,-0.735959,1.410296,-0.128054,-0.714339,1.354643,-0.114760,-0.803679,0.688957,0.321789,-0.780388,0.788695,0.396416,-0.806037,0.677203,0.398040,-0.542012,1.563321,0.241916,-0.544458,1.553811,0.197264,-0.651522,1.551985,0.171031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,19.800000,-0.502660,-0.784688,-0.187125,-0.310777,-0.720035,1.405278,-0.152522,0.000181,0.048675,-0.000659,0.053843,0.939257,0.006057,0.000377,-0.030025,0.964676,-0.054732,0.000282,-0.023818,0.960543,0.621874,-0.782530,-0.028173,-0.011208,-0.795636,0.717801,0.373132,0.000336,0.032971,-0.001283,0.048825,0.914884,-0.073681,0.000913,-0.020616,0.887149,0.040710,0.000371,-0.028209,0.945631,-0.004434,0.920431,0.291974,0.259879,-0.580021,1.556499,0.204124,0.000384,-0.049604,0.020154,-0.005023,0.888642,-0.027515,-0.010959,0.019442,0.922581,0.077118,-0.009195,-0.014419,0.900801,-0.698845,1.448157,-0.207164,-0.741727,1.411470,-0.132173,-0.719536,1.356209,-0.118228,-0.802654,0.688484,0.322768,-0.779553,0.788205,0.397453,-0.804704,0.676703,0.399171,-0.542555,1.563427,0.242494,-0.545176,1.553927,0.197884,-0.652331,1.552144,0.172001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,19.808333,-0.496237,-0.786147,-0.189529,-0.315911,-0.725384,1.406595,-0.156426,0.000354,0.048675,-0.000659,0.053843,0.877996,0.006057,0.000377,-0.030025,0.956308,-0.054732,0.000282,-0.023818,0.900441,0.622993,-0.781607,-0.029482,-0.010079,-0.794657,0.717366,0.374272,0.000443,0.032971,-0.001283,0.048825,0.877051,-0.073681,0.000913,-0.020616,0.877722,0.040710,0.000371,-0.028209,0.913150,-0.004171,0.920533,0.293231,0.258104,-0.580749,1.556654,0.204894,0.000291,-0.049604,0.020154,-0.005023,0.907635,-0.027515,-0.010959,0.019442,0.951459,0.077118,-0.009195,-0.014419,0.922383,-0.703909,1.449564,-0.211313,-0.747466,1.412592,-0.136234,-0.724782,1.357642,-0.121734,-0.801755,0.688048,0.324037,-0.778703,0.787805,0.398588,-0.803513,0.676242,0.400196,-0.543122,1.563523,0.243094,-0.546010,1.554154,0.198581,-0.653110,1.552286,0.173011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,19.816667,-0.489905,-0.788253,-0.190993,-0.319644,-0.730951,1.407758,-0.160179,0.000235,0.048675,-0.000659,0.053843,0.922941,0.006057,0.000377,-0.030025,0.979278,-0.054732,0.000282,-0.023818,0.921507,0.624301,-0.780506,-0.031454,-0.008313,-0.793702,0.716939,0.375272,0.000403,0.032971,-0.001283,0.048825,0.887620,-0.073681,0.000913,-0.020616,0.884026,0.040710,0.000371,-0.028209,0.925858,-0.003070,0.921249,0.292433,0.256464,-0.581352,1.556712,0.205501,0.000374,-0.049604,0.020154,-0.005023,0.885612,-0.027515,-0.010959,0.019442,0.923539,0.077118,-0.009195,-0.014419,0.910168,-0.709549,1.450561,-0.215056,-0.753246,1.413656,-0.140260,-0.730064,1.359059,-0.125214,-0.800952,0.687652,0.325016,-0.777873,0.787423,0.399567,-0.802283,0.675739,0.401236,-0.543601,1.563594,0.243613,-0.546575,1.554133,0.198971,-0.653875,1.552413,0.173927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
